local_hour,region,NO2,OZONE,PM2.5
2024-12-12 23:00:00,bronx,,27.0,28.666666666666668
2024-12-12 23:00:00,brooklyn,,,31.333333333333332
2024-12-12 23:00:00,manhattan,16.0,26.0,28.6
2024-12-12 23:00:00,queens,,26.0,32.666666666666664
2024-12-12 23:00:00,staten_island,11.0,,19.0
2024-12-13 00:00:00,bronx,,26.5,27.666666666666668
2024-12-13 00:00:00,brooklyn,,,30.666666666666668
2024-12-13 00:00:00,manhattan,22.0,27.0,26.6
2024-12-13 00:00:00,queens,,25.0,31.333333333333332
2024-12-13 00:00:00,staten_island,14.0,,19.0
2024-12-13 01:00:00,bronx,,25.0,28.333333333333332
2024-12-13 01:00:00,brooklyn,,,32.0
2024-12-13 01:00:00,manhattan,18.0,25.0,27.6
2024-12-13 01:00:00,queens,,22.0,33.0
2024-12-13 01:00:00,staten_island,13.0,,19.666666666666668
2024-12-13 02:00:00,bronx,,22.5,28.333333333333332
2024-12-13 02:00:00,brooklyn,,,30.333333333333332
2024-12-13 02:00:00,manhattan,16.0,22.0,25.6
2024-12-13 02:00:00,queens,,23.0,31.666666666666668
2024-12-13 02:00:00,staten_island,16.0,,19.666666666666668
2024-12-13 03:00:00,bronx,,21.0,28.333333333333332
2024-12-13 03:00:00,brooklyn,,,28.333333333333332
2024-12-13 03:00:00,manhattan,12.0,19.5,26.0
2024-12-13 03:00:00,queens,,19.0,29.333333333333332
2024-12-13 03:00:00,staten_island,16.0,,18.333333333333332
2024-12-13 04:00:00,bronx,,21.0,27.0
2024-12-13 04:00:00,brooklyn,,,27.333333333333332
2024-12-13 04:00:00,manhattan,12.0,20.5,24.2
2024-12-13 04:00:00,queens,,20.0,28.0
2024-12-13 04:00:00,staten_island,17.0,,18.0
2024-12-13 05:00:00,bronx,,19.0,28.666666666666668
2024-12-13 05:00:00,brooklyn,,,28.666666666666668
2024-12-13 05:00:00,manhattan,13.0,19.5,26.8
2024-12-13 05:00:00,queens,,20.0,29.0
2024-12-13 05:00:00,staten_island,16.0,,19.0
2024-12-13 06:00:00,bronx,,17.5,29.333333333333332
2024-12-13 06:00:00,brooklyn,,,30.333333333333332
2024-12-13 06:00:00,manhattan,20.0,18.0,27.2
2024-12-13 06:00:00,queens,,20.0,30.666666666666668
2024-12-13 06:00:00,staten_island,17.0,,19.333333333333332
2024-12-13 07:00:00,bronx,,17.5,30.666666666666668
2024-12-13 07:00:00,brooklyn,,,32.0
2024-12-13 07:00:00,manhattan,17.0,16.0,30.4
2024-12-13 07:00:00,queens,,18.0,32.666666666666664
2024-12-13 07:00:00,staten_island,22.0,,20.333333333333332
2024-12-13 08:00:00,bronx,,19.0,32.666666666666664
2024-12-13 08:00:00,brooklyn,,,32.666666666666664
2024-12-13 08:00:00,manhattan,35.0,19.0,31.4
2024-12-13 08:00:00,queens,,22.0,33.0
2024-12-13 08:00:00,staten_island,21.0,,20.666666666666668
2024-12-13 09:00:00,bronx,,20.0,32.0
2024-12-13 09:00:00,brooklyn,,,33.0
2024-12-13 09:00:00,manhattan,25.0,19.5,31.2
2024-12-13 09:00:00,queens,,20.0,33.333333333333336
2024-12-13 09:00:00,staten_island,19.0,,21.333333333333332
2024-12-13 10:00:00,bronx,,20.0,30.666666666666668
2024-12-13 10:00:00,brooklyn,,,32.333333333333336
2024-12-13 10:00:00,manhattan,15.0,21.0,27.6
2024-12-13 10:00:00,queens,,22.0,33.0
2024-12-13 10:00:00,staten_island,19.0,,20.333333333333332
2024-12-13 11:00:00,bronx,,20.0,31.0
2024-12-13 11:00:00,brooklyn,,,33.0
2024-12-13 11:00:00,manhattan,12.0,21.5,25.8
2024-12-13 11:00:00,queens,,21.0,34.0
2024-12-13 11:00:00,staten_island,17.0,,20.666666666666668
2024-12-13 12:00:00,bronx,,24.5,29.666666666666668
2024-12-13 12:00:00,brooklyn,,,33.333333333333336
2024-12-13 12:00:00,manhattan,11.0,23.0,25.4
2024-12-13 12:00:00,queens,,22.0,34.666666666666664
2024-12-13 12:00:00,staten_island,17.0,,19.666666666666668
2024-12-13 13:00:00,bronx,,27.0,30.0
2024-12-13 13:00:00,brooklyn,,,33.666666666666664
2024-12-13 13:00:00,manhattan,11.0,26.0,26.4
2024-12-13 13:00:00,queens,,24.0,35.0
2024-12-13 13:00:00,staten_island,17.0,,22.333333333333332
2024-12-13 14:00:00,bronx,,26.0,30.0
2024-12-13 14:00:00,brooklyn,,,34.333333333333336
2024-12-13 14:00:00,manhattan,13.0,26.0,27.8
2024-12-13 14:00:00,queens,,24.0,35.333333333333336
2024-12-13 14:00:00,staten_island,18.0,,24.0
2024-12-13 15:00:00,bronx,,24.5,30.666666666666668
2024-12-13 15:00:00,brooklyn,,,35.0
2024-12-13 15:00:00,manhattan,24.0,26.0,28.0
2024-12-13 15:00:00,queens,,23.0,36.0
2024-12-13 15:00:00,staten_island,19.0,,26.666666666666668
2024-12-13 16:00:00,bronx,,22.0,31.0
2024-12-13 16:00:00,brooklyn,,,36.666666666666664
2024-12-13 16:00:00,manhattan,16.0,21.0,28.8
2024-12-13 16:00:00,queens,,22.0,38.0
2024-12-13 16:00:00,staten_island,21.0,,27.666666666666668
2024-12-13 17:00:00,bronx,,19.0,32.333333333333336
2024-12-13 17:00:00,brooklyn,,,38.0
2024-12-13 17:00:00,manhattan,24.0,20.0,30.6
2024-12-13 17:00:00,queens,,22.0,39.0
2024-12-13 17:00:00,staten_island,24.0,,28.333333333333332
2024-12-13 18:00:00,bronx,,19.0,33.0
2024-12-13 18:00:00,brooklyn,,,38.0
2024-12-13 18:00:00,manhattan,25.0,20.0,32.6
2024-12-13 18:00:00,queens,,21.0,39.0
2024-12-13 18:00:00,staten_island,25.0,,25.333333333333332
2024-12-13 19:00:00,bronx,,18.5,34.0
2024-12-13 19:00:00,brooklyn,,,39.333333333333336
2024-12-13 19:00:00,manhattan,27.0,19.0,31.8
2024-12-13 19:00:00,queens,,21.0,40.0
2024-12-13 19:00:00,staten_island,26.0,,25.666666666666668
2024-12-13 20:00:00,bronx,,18.0,34.0
2024-12-13 20:00:00,brooklyn,,,40.666666666666664
2024-12-13 20:00:00,manhattan,27.0,18.5,33.2
2024-12-13 20:00:00,queens,,19.0,41.333333333333336
2024-12-13 20:00:00,staten_island,29.0,,24.333333333333332
2024-12-13 21:00:00,bronx,,16.0,32.666666666666664
2024-12-13 21:00:00,brooklyn,,,41.666666666666664
2024-12-13 21:00:00,manhattan,24.0,16.5,34.2
2024-12-13 21:00:00,queens,,19.0,42.333333333333336
2024-12-13 21:00:00,staten_island,26.0,,24.333333333333332
2024-12-13 22:00:00,bronx,,15.0,29.666666666666668
2024-12-13 22:00:00,brooklyn,,,38.0
2024-12-13 22:00:00,manhattan,18.0,17.5,29.0
2024-12-13 22:00:00,queens,,19.0,37.333333333333336
2024-12-13 22:00:00,staten_island,25.0,,26.666666666666668
2024-12-13 23:00:00,bronx,,16.5,26.333333333333332
2024-12-13 23:00:00,brooklyn,,,32.666666666666664
2024-12-13 23:00:00,manhattan,22.0,17.0,24.8
2024-12-13 23:00:00,queens,,20.0,31.0
2024-12-13 23:00:00,staten_island,26.0,,26.666666666666668
2024-12-14 00:00:00,bronx,,15.5,24.666666666666668
2024-12-14 00:00:00,brooklyn,,,29.666666666666668
2024-12-14 00:00:00,manhattan,26.0,14.5,24.0
2024-12-14 00:00:00,queens,,19.0,27.666666666666668
2024-12-14 00:00:00,staten_island,28.0,,23.333333333333332
2024-12-14 01:00:00,bronx,,13.0,26.666666666666668
2024-12-14 01:00:00,brooklyn,,,28.333333333333332
2024-12-14 01:00:00,manhattan,33.0,10.0,28.2
2024-12-14 01:00:00,queens,,16.0,27.0
2024-12-14 01:00:00,staten_island,29.0,,30.0
2024-12-14 02:00:00,bronx,,11.0,28.666666666666668
2024-12-14 02:00:00,brooklyn,,,29.666666666666668
2024-12-14 02:00:00,manhattan,28.0,10.5,32.6
2024-12-14 02:00:00,queens,,12.0,28.666666666666668
2024-12-14 02:00:00,staten_island,29.0,,27.666666666666668
2024-12-14 03:00:00,bronx,,11.5,27.666666666666668
2024-12-14 03:00:00,brooklyn,,,29.333333333333332
2024-12-14 03:00:00,manhattan,24.0,11.5,31.8
2024-12-14 03:00:00,queens,,8.0,29.666666666666668
2024-12-14 03:00:00,staten_island,26.0,,28.0
2024-12-14 04:00:00,bronx,,7.5,28.333333333333332
2024-12-14 04:00:00,brooklyn,,,31.0
2024-12-14 04:00:00,manhattan,24.0,9.5,31.2
2024-12-14 04:00:00,queens,,8.0,31.0
2024-12-14 04:00:00,staten_island,26.0,,26.0
2024-12-14 05:00:00,bronx,,8.0,28.0
2024-12-14 05:00:00,brooklyn,,,34.0
2024-12-14 05:00:00,manhattan,30.0,8.5,30.8
2024-12-14 05:00:00,queens,,9.0,30.0
2024-12-14 05:00:00,staten_island,26.0,,23.666666666666668
2024-12-14 06:00:00,bronx,,8.5,27.666666666666668
2024-12-14 06:00:00,brooklyn,,,31.333333333333332
2024-12-14 06:00:00,manhattan,32.0,9.5,29.4
2024-12-14 06:00:00,queens,,9.0,29.666666666666668
2024-12-14 06:00:00,staten_island,27.0,,26.0
2024-12-14 07:00:00,bronx,,11.5,27.666666666666668
2024-12-14 07:00:00,brooklyn,,,30.0
2024-12-14 07:00:00,manhattan,28.0,13.5,28.6
2024-12-14 07:00:00,queens,,11.0,29.666666666666668
2024-12-14 07:00:00,staten_island,28.0,,26.0
2024-12-14 08:00:00,bronx,,13.0,26.666666666666668
2024-12-14 08:00:00,brooklyn,,,29.0
2024-12-14 08:00:00,manhattan,15.0,14.5,23.8
2024-12-14 08:00:00,queens,,14.0,29.333333333333332
2024-12-14 08:00:00,staten_island,30.0,,26.666666666666668
2024-12-14 09:00:00,bronx,,16.5,25.333333333333332
2024-12-14 09:00:00,brooklyn,,,26.333333333333332
2024-12-14 09:00:00,manhattan,17.0,17.5,20.8
2024-12-14 09:00:00,queens,,18.0,27.0
2024-12-14 09:00:00,staten_island,28.0,,29.666666666666668
2024-12-14 10:00:00,bronx,,19.5,24.0
2024-12-14 10:00:00,brooklyn,,,23.666666666666668
2024-12-14 10:00:00,manhattan,10.0,19.0,22.4
2024-12-14 10:00:00,queens,,19.0,23.666666666666668
2024-12-14 10:00:00,staten_island,25.0,,27.333333333333332
2024-12-14 11:00:00,bronx,,19.5,22.333333333333332
2024-12-14 11:00:00,brooklyn,,,22.0
2024-12-14 11:00:00,manhattan,8.0,19.0,19.6
2024-12-14 11:00:00,queens,,21.0,21.666666666666668
2024-12-14 11:00:00,staten_island,24.0,,23.0
2024-12-14 12:00:00,bronx,,20.0,24.0
2024-12-14 12:00:00,brooklyn,,,23.333333333333332
2024-12-14 12:00:00,manhattan,7.0,20.5,19.2
2024-12-14 12:00:00,queens,,23.0,22.333333333333332
2024-12-14 12:00:00,staten_island,22.0,,19.333333333333332
2024-12-14 13:00:00,bronx,,22.0,23.666666666666668
2024-12-14 13:00:00,brooklyn,,,26.666666666666668
2024-12-14 13:00:00,manhattan,7.0,23.0,22.8
2024-12-14 13:00:00,queens,,25.0,25.333333333333332
2024-12-14 13:00:00,staten_island,21.0,,19.0
2024-12-14 14:00:00,bronx,,21.5,23.666666666666668
2024-12-14 14:00:00,brooklyn,,,32.666666666666664
2024-12-14 14:00:00,manhattan,6.0,22.5,22.4
2024-12-14 14:00:00,queens,,26.0,31.0
2024-12-14 14:00:00,staten_island,19.0,,18.0
2024-12-14 15:00:00,bronx,,21.0,25.333333333333332
2024-12-14 15:00:00,brooklyn,,,34.666666666666664
2024-12-14 15:00:00,manhattan,8.0,22.0,24.0
2024-12-14 15:00:00,queens,,23.0,34.333333333333336
2024-12-14 15:00:00,staten_island,21.0,,17.333333333333332
2024-12-14 16:00:00,bronx,,20.0,27.0
2024-12-14 16:00:00,brooklyn,,,34.333333333333336
2024-12-14 16:00:00,manhattan,17.0,20.5,24.6
2024-12-14 16:00:00,queens,,20.0,35.666666666666664
2024-12-14 16:00:00,staten_island,24.0,,24.0
2024-12-14 17:00:00,bronx,,18.5,26.666666666666668
2024-12-14 17:00:00,brooklyn,,,34.333333333333336
2024-12-14 17:00:00,manhattan,19.0,19.5,24.2
2024-12-14 17:00:00,queens,,16.0,37.666666666666664
2024-12-14 17:00:00,staten_island,26.0,,22.0
2024-12-14 18:00:00,bronx,,16.0,27.0
2024-12-14 18:00:00,brooklyn,,,36.0
2024-12-14 18:00:00,manhattan,16.0,17.5,25.8
2024-12-14 18:00:00,queens,,16.0,38.666666666666664
2024-12-14 18:00:00,staten_island,29.0,,19.666666666666668
2024-12-14 19:00:00,bronx,,14.0,28.0
2024-12-14 19:00:00,brooklyn,,,39.0
2024-12-14 19:00:00,manhattan,17.0,14.0,28.0
2024-12-14 19:00:00,queens,,11.0,40.0
2024-12-14 19:00:00,staten_island,33.0,,21.666666666666668
2024-12-14 20:00:00,bronx,,11.5,28.666666666666668
2024-12-14 20:00:00,brooklyn,,,39.0
2024-12-14 20:00:00,manhattan,19.0,11.0,25.6
2024-12-14 20:00:00,queens,,8.0,40.333333333333336
2024-12-14 20:00:00,staten_island,34.0,,23.0
2024-12-14 21:00:00,bronx,,9.0,30.666666666666668
2024-12-14 21:00:00,brooklyn,,,39.333333333333336
2024-12-14 21:00:00,manhattan,18.0,10.5,26.8
2024-12-14 21:00:00,queens,,6.0,40.333333333333336
2024-12-14 21:00:00,staten_island,33.0,,26.0
2024-12-14 22:00:00,bronx,,6.5,33.666666666666664
2024-12-14 22:00:00,brooklyn,,,40.666666666666664
2024-12-14 22:00:00,manhattan,18.0,8.5,28.8
2024-12-14 22:00:00,queens,,8.0,41.0
2024-12-14 22:00:00,staten_island,32.0,,34.0
2024-12-14 23:00:00,bronx,,7.0,33.333333333333336
2024-12-14 23:00:00,brooklyn,,,38.333333333333336
2024-12-14 23:00:00,manhattan,20.0,8.0,31.4
2024-12-14 23:00:00,queens,,3.0,41.0
2024-12-14 23:00:00,staten_island,30.0,,33.0
2024-12-15 00:00:00,bronx,,6.5,32.666666666666664
2024-12-15 00:00:00,brooklyn,,,38.666666666666664
2024-12-15 00:00:00,manhattan,,7.5,31.8
2024-12-15 00:00:00,queens,,3.0,43.333333333333336
2024-12-15 00:00:00,staten_island,29.0,,33.666666666666664
2024-12-15 01:00:00,bronx,,6.0,33.666666666666664
2024-12-15 01:00:00,brooklyn,,,40.333333333333336
2024-12-15 01:00:00,manhattan,,5.5,33.8
2024-12-15 01:00:00,queens,,2.0,45.0
2024-12-15 01:00:00,staten_island,,,34.0
2024-12-15 02:00:00,bronx,,7.5,32.666666666666664
2024-12-15 02:00:00,brooklyn,,,43.0
2024-12-15 02:00:00,manhattan,,7.0,31.6
2024-12-15 02:00:00,queens,,2.0,46.666666666666664
2024-12-15 02:00:00,staten_island,,,37.666666666666664
2024-12-15 03:00:00,bronx,,5.0,31.333333333333332
2024-12-15 03:00:00,brooklyn,,,42.333333333333336
2024-12-15 03:00:00,manhattan,,4.5,31.0
2024-12-15 03:00:00,queens,,0.0,46.0
2024-12-15 03:00:00,staten_island,,,36.666666666666664
2024-12-15 04:00:00,bronx,,6.0,30.0
2024-12-15 04:00:00,brooklyn,,,40.333333333333336
2024-12-15 04:00:00,manhattan,28.0,5.0,28.8
2024-12-15 04:00:00,queens,,0.0,42.666666666666664
2024-12-15 04:00:00,staten_island,35.0,,31.0
2024-12-15 05:00:00,bronx,,5.5,30.666666666666668
2024-12-15 05:00:00,brooklyn,,,38.333333333333336
2024-12-15 05:00:00,manhattan,19.0,4.5,27.2
2024-12-15 05:00:00,queens,,2.0,39.666666666666664
2024-12-15 05:00:00,staten_island,34.0,,32.333333333333336
2024-12-15 06:00:00,bronx,,3.0,32.333333333333336
2024-12-15 06:00:00,brooklyn,,,36.333333333333336
2024-12-15 06:00:00,manhattan,21.0,2.0,29.6
2024-12-15 06:00:00,queens,,2.0,38.0
2024-12-15 06:00:00,staten_island,33.0,,26.666666666666668
2024-12-15 07:00:00,bronx,,4.0,33.666666666666664
2024-12-15 07:00:00,brooklyn,,,37.666666666666664
2024-12-15 07:00:00,manhattan,20.0,2.5,32.4
2024-12-15 07:00:00,queens,,4.0,39.666666666666664
2024-12-15 07:00:00,staten_island,30.0,,27.0
2024-12-15 08:00:00,bronx,,6.5,33.333333333333336
2024-12-15 08:00:00,brooklyn,,,39.333333333333336
2024-12-15 08:00:00,manhattan,16.0,5.5,30.8
2024-12-15 08:00:00,queens,,6.0,41.333333333333336
2024-12-15 08:00:00,staten_island,32.0,,28.333333333333332
2024-12-15 09:00:00,bronx,,9.0,33.0
2024-12-15 09:00:00,brooklyn,,,41.333333333333336
2024-12-15 09:00:00,manhattan,16.0,7.5,31.4
2024-12-15 09:00:00,queens,,8.0,43.0
2024-12-15 09:00:00,staten_island,26.0,,35.333333333333336
2024-12-15 10:00:00,bronx,,12.5,34.0
2024-12-15 10:00:00,brooklyn,,,41.666666666666664
2024-12-15 10:00:00,manhattan,13.0,12.0,31.2
2024-12-15 10:00:00,queens,,10.0,42.0
2024-12-15 10:00:00,staten_island,25.0,,35.0
2024-12-15 11:00:00,bronx,,16.0,31.0
2024-12-15 11:00:00,brooklyn,,,36.666666666666664
2024-12-15 11:00:00,manhattan,12.0,15.0,29.0
2024-12-15 11:00:00,queens,,15.0,36.0
2024-12-15 11:00:00,staten_island,27.0,,40.0
2024-12-15 12:00:00,bronx,,16.0,31.0
2024-12-15 12:00:00,brooklyn,,,39.666666666666664
2024-12-15 12:00:00,manhattan,12.0,15.0,31.4
2024-12-15 12:00:00,queens,,19.0,38.0
2024-12-15 12:00:00,staten_island,26.0,,46.0
2024-12-15 13:00:00,bronx,,16.0,31.0
2024-12-15 13:00:00,brooklyn,,,39.666666666666664
2024-12-15 13:00:00,manhattan,13.0,15.5,33.2
2024-12-15 13:00:00,queens,,22.0,37.666666666666664
2024-12-15 13:00:00,staten_island,25.0,,46.333333333333336
2024-12-15 14:00:00,bronx,,16.5,31.0
2024-12-15 14:00:00,brooklyn,,,32.333333333333336
2024-12-15 14:00:00,manhattan,15.0,14.5,33.2
2024-12-15 14:00:00,queens,,24.0,29.333333333333332
2024-12-15 14:00:00,staten_island,26.0,,48.666666666666664
2024-12-15 15:00:00,bronx,,15.5,32.333333333333336
2024-12-15 15:00:00,brooklyn,,,27.666666666666668
2024-12-15 15:00:00,manhattan,16.0,13.0,37.6
2024-12-15 15:00:00,queens,,26.0,24.333333333333332
2024-12-15 15:00:00,staten_island,30.0,,46.666666666666664
2024-12-15 16:00:00,bronx,,16.0,29.0
2024-12-15 16:00:00,brooklyn,,,24.666666666666668
2024-12-15 16:00:00,manhattan,16.0,13.0,38.6
2024-12-15 16:00:00,queens,,24.0,21.666666666666668
2024-12-15 16:00:00,staten_island,31.0,,44.333333333333336
2024-12-15 17:00:00,bronx,,12.0,26.666666666666668
2024-12-15 17:00:00,brooklyn,,,26.333333333333332
2024-12-15 17:00:00,manhattan,19.0,13.0,35.0
2024-12-15 17:00:00,queens,,22.0,24.0
2024-12-15 17:00:00,staten_island,34.0,,43.666666666666664
2024-12-15 18:00:00,bronx,,11.0,23.666666666666668
2024-12-15 18:00:00,brooklyn,,,28.666666666666668
2024-12-15 18:00:00,manhattan,28.0,12.5,31.0
2024-12-15 18:00:00,queens,,18.0,27.0
2024-12-15 18:00:00,staten_island,41.0,,40.666666666666664
2024-12-15 19:00:00,bronx,,14.0,24.333333333333332
2024-12-15 19:00:00,brooklyn,,,32.0
2024-12-15 19:00:00,manhattan,27.0,12.5,29.4
2024-12-15 19:00:00,queens,,13.0,31.333333333333332
2024-12-15 19:00:00,staten_island,37.0,,38.666666666666664
2024-12-15 20:00:00,bronx,,11.0,28.0
2024-12-15 20:00:00,brooklyn,,,35.0
2024-12-15 20:00:00,manhattan,26.0,10.5,31.8
2024-12-15 20:00:00,queens,,11.0,35.0
2024-12-15 20:00:00,staten_island,37.0,,41.666666666666664
2024-12-15 21:00:00,bronx,,10.5,30.666666666666668
2024-12-15 21:00:00,brooklyn,,,38.333333333333336
2024-12-15 21:00:00,manhattan,27.0,10.5,34.8
2024-12-15 21:00:00,queens,,11.0,38.0
2024-12-15 21:00:00,staten_island,41.0,,45.666666666666664
2024-12-15 22:00:00,bronx,,11.0,29.666666666666668
2024-12-15 22:00:00,brooklyn,,,40.0
2024-12-15 22:00:00,manhattan,29.0,10.5,36.8
2024-12-15 22:00:00,queens,,8.0,40.333333333333336
2024-12-15 22:00:00,staten_island,39.0,,47.666666666666664
2024-12-15 23:00:00,bronx,,10.0,31.333333333333332
2024-12-15 23:00:00,brooklyn,,,39.0
2024-12-15 23:00:00,manhattan,29.0,10.0,39.4
2024-12-15 23:00:00,queens,,7.0,39.0
2024-12-15 23:00:00,staten_island,40.0,,46.333333333333336
2024-12-16 00:00:00,bronx,,9.0,31.666666666666668
2024-12-16 00:00:00,brooklyn,,,37.666666666666664
2024-12-16 00:00:00,manhattan,27.0,10.0,40.2
2024-12-16 00:00:00,queens,,8.0,37.333333333333336
2024-12-16 00:00:00,staten_island,38.0,,39.333333333333336
2024-12-16 01:00:00,bronx,,12.0,29.666666666666668
2024-12-16 01:00:00,brooklyn,,,36.666666666666664
2024-12-16 01:00:00,manhattan,24.0,11.0,37.0
2024-12-16 01:00:00,queens,,14.0,35.333333333333336
2024-12-16 01:00:00,staten_island,34.0,,34.666666666666664
2024-12-16 02:00:00,bronx,,10.0,28.666666666666668
2024-12-16 02:00:00,brooklyn,,,33.666666666666664
2024-12-16 02:00:00,manhattan,22.0,8.5,33.0
2024-12-16 02:00:00,queens,,14.0,32.333333333333336
2024-12-16 02:00:00,staten_island,34.0,,29.333333333333332
2024-12-16 03:00:00,bronx,,11.0,26.666666666666668
2024-12-16 03:00:00,brooklyn,,,30.333333333333332
2024-12-16 03:00:00,manhattan,25.0,10.5,27.2
2024-12-16 03:00:00,queens,,9.0,29.666666666666668
2024-12-16 03:00:00,staten_island,39.0,,26.0
2024-12-16 04:00:00,bronx,,10.0,27.333333333333332
2024-12-16 04:00:00,brooklyn,,,29.333333333333332
2024-12-16 04:00:00,manhattan,25.0,9.0,28.0
2024-12-16 04:00:00,queens,,8.0,29.333333333333332
2024-12-16 04:00:00,staten_island,38.0,,27.333333333333332
2024-12-16 05:00:00,bronx,,12.0,27.666666666666668
2024-12-16 05:00:00,brooklyn,,,29.333333333333332
2024-12-16 05:00:00,manhattan,27.0,9.0,28.2
2024-12-16 05:00:00,queens,,6.0,31.0
2024-12-16 05:00:00,staten_island,39.0,,28.666666666666668
2024-12-16 06:00:00,bronx,,12.0,27.0
2024-12-16 06:00:00,brooklyn,,,29.666666666666668
2024-12-16 06:00:00,manhattan,25.0,9.0,31.0
2024-12-16 06:00:00,queens,,12.0,30.333333333333332
2024-12-16 06:00:00,staten_island,44.0,,29.333333333333332
2024-12-16 07:00:00,bronx,,10.0,26.666666666666668
2024-12-16 07:00:00,brooklyn,,,28.666666666666668
2024-12-16 07:00:00,manhattan,24.0,6.5,28.2
2024-12-16 07:00:00,queens,,13.0,29.0
2024-12-16 07:00:00,staten_island,48.0,,32.0
2024-12-16 08:00:00,bronx,,11.0,28.0
2024-12-16 08:00:00,brooklyn,,,31.333333333333332
2024-12-16 08:00:00,manhattan,29.0,7.5,27.6
2024-12-16 08:00:00,queens,,17.0,30.666666666666668
2024-12-16 08:00:00,staten_island,45.0,,32.333333333333336
2024-12-16 09:00:00,bronx,,10.5,28.333333333333332
2024-12-16 09:00:00,brooklyn,,,31.333333333333332
2024-12-16 09:00:00,manhattan,32.0,8.5,29.2
2024-12-16 09:00:00,queens,,19.0,29.666666666666668
2024-12-16 09:00:00,staten_island,39.0,,33.0
2024-12-16 10:00:00,bronx,,13.5,26.666666666666668
2024-12-16 10:00:00,brooklyn,,,29.0
2024-12-16 10:00:00,manhattan,25.0,8.5,26.4
2024-12-16 10:00:00,queens,,22.0,27.0
2024-12-16 10:00:00,staten_island,36.0,,28.666666666666668
2024-12-16 11:00:00,bronx,,14.0,25.666666666666668
2024-12-16 11:00:00,brooklyn,,,25.333333333333332
2024-12-16 11:00:00,manhattan,19.0,10.0,25.0
2024-12-16 11:00:00,queens,,24.0,22.666666666666668
2024-12-16 11:00:00,staten_island,30.0,,24.333333333333332
2024-12-16 12:00:00,bronx,,14.5,24.0
2024-12-16 12:00:00,brooklyn,,,22.666666666666668
2024-12-16 12:00:00,manhattan,17.0,10.5,24.4
2024-12-16 12:00:00,queens,,22.0,19.333333333333332
2024-12-16 12:00:00,staten_island,32.0,,17.333333333333332
2024-12-16 13:00:00,bronx,,13.0,23.333333333333332
2024-12-16 13:00:00,brooklyn,,,20.333333333333332
2024-12-16 13:00:00,manhattan,21.0,11.0,23.6
2024-12-16 13:00:00,queens,,21.0,17.0
2024-12-16 13:00:00,staten_island,30.0,,17.666666666666668
2024-12-16 14:00:00,bronx,,13.0,21.333333333333332
2024-12-16 14:00:00,brooklyn,,,20.0
2024-12-16 14:00:00,manhattan,23.0,10.0,22.6
2024-12-16 14:00:00,queens,,24.0,16.333333333333332
2024-12-16 14:00:00,staten_island,32.0,,15.333333333333334
2024-12-16 15:00:00,bronx,,12.0,21.0
2024-12-16 15:00:00,brooklyn,,,24.666666666666668
2024-12-16 15:00:00,manhattan,25.0,9.0,21.8
2024-12-16 15:00:00,queens,,23.0,19.0
2024-12-16 15:00:00,staten_island,40.0,,19.0
2024-12-16 16:00:00,bronx,,9.5,22.333333333333332
2024-12-16 16:00:00,brooklyn,,,37.333333333333336
2024-12-16 16:00:00,manhattan,28.0,6.0,22.4
2024-12-16 16:00:00,queens,,22.0,31.333333333333332
2024-12-16 16:00:00,staten_island,47.0,,22.666666666666668
2024-12-16 17:00:00,bronx,,7.5,33.333333333333336
2024-12-16 17:00:00,brooklyn,,,37.666666666666664
2024-12-16 17:00:00,manhattan,32.0,4.5,33.4
2024-12-16 17:00:00,queens,,24.0,31.0
2024-12-16 17:00:00,staten_island,41.0,,31.333333333333332
2024-12-16 18:00:00,bronx,,9.0,41.0
2024-12-16 18:00:00,brooklyn,,,33.0
2024-12-16 18:00:00,manhattan,35.0,7.0,43.6
2024-12-16 18:00:00,queens,,22.0,27.333333333333332
2024-12-16 18:00:00,staten_island,28.0,,37.666666666666664
2024-12-16 19:00:00,bronx,,13.0,36.0
2024-12-16 19:00:00,brooklyn,,,30.666666666666668
2024-12-16 19:00:00,manhattan,35.0,9.5,40.2
2024-12-16 19:00:00,queens,,21.0,25.333333333333332
2024-12-16 19:00:00,staten_island,25.0,,31.666666666666668
2024-12-16 20:00:00,bronx,,10.0,33.0
2024-12-16 20:00:00,brooklyn,,,32.333333333333336
2024-12-16 20:00:00,manhattan,35.0,7.5,37.6
2024-12-16 20:00:00,queens,,19.0,24.333333333333332
2024-12-16 20:00:00,staten_island,22.0,,25.666666666666668
2024-12-16 21:00:00,bronx,,8.0,33.333333333333336
2024-12-16 21:00:00,brooklyn,,,35.333333333333336
2024-12-16 21:00:00,manhattan,22.0,7.0,38.4
2024-12-16 21:00:00,queens,,22.0,27.666666666666668
2024-12-16 21:00:00,staten_island,17.0,,20.666666666666668
2024-12-16 22:00:00,bronx,,11.5,30.0
2024-12-16 22:00:00,brooklyn,,,31.0
2024-12-16 22:00:00,manhattan,18.0,11.5,33.4
2024-12-16 22:00:00,queens,,20.0,24.333333333333332
2024-12-16 22:00:00,staten_island,18.0,,21.0
2024-12-16 23:00:00,bronx,,13.5,24.0
2024-12-16 23:00:00,brooklyn,,,24.333333333333332
2024-12-16 23:00:00,manhattan,10.0,11.0,26.4
2024-12-16 23:00:00,queens,,23.0,18.0
2024-12-16 23:00:00,staten_island,17.0,,18.333333333333332
2024-12-17 00:00:00,bronx,,14.5,20.0
2024-12-17 00:00:00,brooklyn,,,21.333333333333332
